y,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
2,48,0,0,6,2,1,1,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,31,8,2,3,2,1,1,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,0,0,3,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,47,7,0,3,2,1,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,29,1,1,1,2,1,2,1,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,54,5,0,3,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,47,9,0,5,2,2,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,54,5,0,3,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,49,4,0,2,2,3,3,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,30,7,0,1,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,39,7,0,2,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,50,6,0,6,2,2,2,1,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,39,0,0,3,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,37,10,2,6,2,1,1,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,49,7,0,3,2,2,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,38,1,0,5,2,1,2,1,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,51,0,0,1,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,53,6,0,0,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,55,0,0,3,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,51,2,0,2,2,2,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,55,0,0,3,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,44,9,0,5,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
1,57,4,0,6,2,1,1,2,11,1,2,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
1,54,2,0,5,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,4,0,3,2,1,2,1,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,49,0,0,2,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,48,9,0,6,2,1,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,50,4,0,0,2,1,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,46,6,0,0,2,1,1,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,31,2,1,0,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,4,0,3,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,48,9,0,6,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,4,2,6,2,2,2,1,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,50,2,0,2,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,48,9,0,6,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,50,2,0,2,2,1,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,0,1,6,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,50,2,0,2,2,2,2,1,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,30,0,2,6,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,0,1,6,2,1,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,32,9,2,6,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,52,4,0,1,2,1,2,2,11,1,3,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,51,0,0,3,2,2,1,2,11,1,2,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,46,9,0,2,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,32,4,0,6,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,53,0,1,6,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,32,7,0,3,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,4,2,3,2,1,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,46,9,0,2,2,1,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,53,0,1,6,2,2,1,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,34,7,0,3,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,38,0,2,3,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,33,9,1,3,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,46,9,0,5,2,1,2,1,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,37,2,2,6,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,40,9,0,5,2,1,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,30,0,0,3,2,1,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,29,9,2,3,2,2,1,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,46,0,1,3,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,57,6,0,6,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,34,9,0,6,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,45,9,0,3,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,41,6,1,6,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,30,4,2,3,2,2,1,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,56,4,0,6,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,33,7,2,3,2,2,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,39,4,0,3,2,2,2,2,11,1,2,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,38,0,0,3,2,1,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,54,9,0,6,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,38,2,0,0,2,1,1,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,31,4,2,3,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,50,3,0,0,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,32,9,2,5,2,1,1,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,56,0,0,5,2,1,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,33,9,2,2,2,2,2,1,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,31,7,1,5,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,58,5,0,5,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,33,0,2,3,3,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,31,7,1,5,2,2,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,31,9,0,3,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,31,9,0,3,2,2,1,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,34,6,0,2,2,1,2,1,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,49,9,0,5,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,29,4,2,6,2,2,1,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,38,4,0,6,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,53,4,0,6,2,1,1,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,29,4,2,6,2,2,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,41,0,2,3,2,2,2,2,11,1,3,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,52,7,0,3,2,1,2,1,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,58,5,0,6,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,29,9,2,3,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,31,1,2,2,2,1,2,2,11,1,1,4,1,2,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,32,10,0,6,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,49,0,2,7,3,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,56,5,0,0,2,2,2,2,11,1,3,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,32,0,2,6,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,36,9,2,6,2,2,2,1,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,29,4,2,6,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,52,7,0,3,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,33,0,2,6,2,2,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,56,9,0,5,3,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,47,4,0,6,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,46,4,0,3,2,1,1,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,53,0,0,5,2,1,1,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,10,2,6,2,1,1,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,0,0,3,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,53,4,0,6,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,40,7,0,3,2,2,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,50,4,2,6,2,1,2,2,11,1,2,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,41,2,0,3,2,1,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,33,7,0,3,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,46,6,0,1,3,1,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,45,4,0,6,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,37,5,1,2,3,2,2,1,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,54,4,0,6,2,2,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,7,0,2,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,37,5,1,2,3,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,37,5,1,2,3,1,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,40,0,1,6,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,37,5,1,2,3,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,54,4,0,6,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,36,0,0,5,2,1,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,1,1,2,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,38,0,2,3,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,50,10,0,3,2,2,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,32,0,0,6,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,50,0,0,3,2,2,2,1,11,1,4,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,47,4,0,6,2,1,2,1,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,9,0,6,2,1,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,37,0,2,6,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,44,1,2,2,2,1,1,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,43,4,0,5,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,55,0,0,6,2,2,2,2,11,1,3,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,33,2,2,6,2,1,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,40,1,1,2,2,1,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,45,4,0,6,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,40,1,1,2,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,51,1,0,0,3,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,45,6,0,0,2,3,3,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,38,10,2,6,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,39,4,2,3,3,1,2,2,11,1,3,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,55,1,0,2,3,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,32,7,1,3,2,2,1,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,51,1,0,0,3,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,39,4,0,6,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,39,4,0,6,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,44,4,2,6,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,47,7,0,3,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,47,7,0,3,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,44,1,0,2,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,45,6,0,0,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,47,7,0,3,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,47,7,0,3,2,3,3,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,48,9,1,5,2,3,3,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,48,9,1,5,2,1,1,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,36,4,0,5,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,51,7,1,3,2,2,2,1,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,38,9,0,2,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,30,0,0,3,2,2,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,36,7,1,3,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,52,1,2,2,3,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,48,6,0,6,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,50,0,2,6,2,1,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,31,1,0,2,2,1,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,41,7,0,6,2,2,2,2,11,1,3,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,36,0,0,6,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,37,1,2,3,3,2,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,30,6,2,3,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,58,2,0,0,2,2,1,2,11,1,2,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,43,2,0,5,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,38,9,2,6,2,2,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,41,0,0,6,3,1,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,54,10,0,2,2,1,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,48,1,0,0,3,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,32,2,0,2,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,50,4,0,6,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,38,2,0,0,2,1,2,2,11,1,3,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,37,0,0,6,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,1,0,1,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,30,2,2,6,2,1,1,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,0,0,6,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,50,4,0,6,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,6,0,5,2,1,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,54,6,0,2,2,2,1,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,32,2,0,6,2,2,2,2,11,1,3,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,56,7,1,1,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,31,9,2,5,2,2,2,2,11,1,2,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,49,0,0,6,2,2,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,45,9,1,5,2,1,1,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,45,9,1,5,2,1,1,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,41,1,0,5,3,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,51,7,0,2,2,2,2,2,11,1,1,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,32,7,0,5,2,1,1,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,41,1,0,3,2,1,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,37,4,0,6,2,2,2,2,11,1,2,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,0,0,3,2,2,1,2,11,1,2,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,40,0,1,2,2,2,2,2,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,36,4,0,6,2,1,2,1,11,1,4,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,30,0,1,6,2,1,1,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,9,0,5,2,2,2,2,11,1,3,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,9,0,6,2,2,2,2,11,1,2,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,47,7,0,3,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,47,2,1,6,2,2,2,2,11,1,2,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,34,1,0,0,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,43,2,0,0,2,1,2,2,11,1,3,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,37,7,0,3,2,1,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,50,9,0,5,2,3,3,2,11,1,2,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,46,9,1,0,3,1,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,7,2,5,3,1,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,36,10,0,1,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,49,1,0,1,3,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,38,0,0,3,3,1,1,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,36,1,2,2,2,1,2,2,11,1,2,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,57,1,0,5,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,41,1,0,1,2,1,1,1,11,1,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,51,0,0,2,2,2,1,2,11,1,5,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,48,0,0,7,3,2,1,2,11,1,3,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,33,9,2,5,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,43,2,0,0,2,1,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,46,1,0,1,2,2,1,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,30,9,2,5,2,1,1,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,39,0,0,6,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,0,1,6,2,1,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,1,0,5,2,1,2,2,11,1,2,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,48,0,0,6,3,1,2,1,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,37,4,0,6,2,2,2,2,11,1,5,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,51,6,0,6,2,1,1,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,41,4,0,6,2,1,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,44,4,2,6,2,1,2,2,11,1,2,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,50,4,0,3,2,1,1,2,11,1,3,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,35,0,1,3,2,1,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,33,9,0,5,2,2,2,2,11,1,2,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,39,0,0,6,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,50,1,0,0,2,1,1,1,11,1,3,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,39,7,0,2,2,1,2,2,11,1,3,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,58,4,0,6,2,1,1,2,11,1,2,999,1,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,41,1,1,2,2,1,2,1,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,36,0,0,3,2,1,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
2,47,4,0,6,2,2,2,2,11,1,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
